race_id,car_no,raw_finish_position,finish_status_detail,exception_name_from_html,exception_margin,exception_agari,exception_decision,exception_sb,exception_comment
8720250730020005,1,落,crash,滝本泰行,,,,,
8720250818010005,2,落,crash,戸伏康夫,,,,,
8720250818010005,6,落,crash,瓦田勝也,,,,,
8720250917030001,3,落,crash,浦野慈生,,,,,
8720250917030001,5,落,crash,片山直人,,,,,
8720250928010009,2,落,crash,西田将士,,,,,接触し落車
8720250928010009,5,失,disqualified,近藤翔馬,,,,,内キメ落車
8720260127010007,1,落,crash,平尾一晃,,,,S,
8720260127010007,3,落,crash,大西祐,,,,,
8720260127010007,4,落,crash,宮本隼輔,,,,,
8720260127010007,7,落,crash,中本匠栄,,,,,
8720260127020005,1,故,accident_finish,曽我圭佑,,,,,
8720260127020012,1,落,crash,伊藤旭,,,,S,
8720260127020012,6,失,disqualified,久田裕也,,,,,
8720260203020003,3,落,crash,木村貴宏,,,,,
8720260203020003,7,落,crash,田川辰二,,,,,
8720260203020005,3,落,crash,木暮安由,,,,,
8720260220010002,9,失,disqualified,三谷竜生,,,,,捌きＢ捲上
8720260220030003,9,失,disqualified,永澤剛,,,,,内抜き失格
8720260220030008,6,落,crash,田尾駿介,,,,,乗り上げて
8720260220030008,9,落,crash,和田健太郎,,,,,赤板落車し
8720260220030008,4,失,disqualified,青野将大,,,,,赤板斜行し
8720260220030011,5,失,disqualified,嘉永泰斗,,,,B,捲り捲られ
8720260220040004,1,失,disqualified,桑原大志,,,,,
8720260220040008,5,落,crash,松谷秀幸,,,,,
8720260220040008,7,失,disqualified,守澤太志,,,,,
8720260220040009,9,落,crash,北津留翼,,,,,
8720260304010001,5,落,crash,岡崎克政,,,,,
8720260304010001,6,落,crash,赤星俊光,,,,,
8720260304010001,7,落,crash,隅田幸助,,,,,
8720260304020002,6,欠,absent,大窪輝之,,,,,
8720260320010006,2,故,accident_finish,久米詩,,,,B,
8720260320010008,2,失,disqualified,小川三士郎,,,,B,
8720260404010004,3,失,disqualified,藤縄洋介,,,,S,
8720260414010005,1,落,crash,仲松勝太,,,,S,
8720260414010005,3,失,disqualified,伊藤大彦,,,,,
8720260426010007,3,落,crash,山口貴弘,,,,,
8720260426030005,2,落,crash,紺野哲也,,,,,
8720260507020003,1,失,disqualified,神開一輝,,,,S,
8720260507020006,1,,unknown_exception,金成和幸,,,,,未実施抽選
8720260507020006,2,,unknown_exception,疋田力也,,,,,未実施抽選
8720260507020006,3,,unknown_exception,吉武信太朗,,,,,未実施抽選
8720260507020006,4,,unknown_exception,薦田将伍,,,,,未実施抽選
8720260507020006,5,,unknown_exception,伊藤勝太,,,,,未実施抽選
8720260507020006,6,,unknown_exception,神尾敬冬,,,,,未実施抽選
8720260507020006,7,欠,absent,児玉慎一郎,,,,,当日欠場
8720260507020010,1,落,crash,中村浩士,,,,,
8720260507020010,3,落,crash,渡辺十夢,,,,,
8720260529010009,1,落,crash,松本悠平,,,,S,
8720260529010009,5,落,crash,森田瑞基,,,,,
8720260529010009,6,落,crash,藤井凜太郎,,,,,
8720260529010009,7,落,crash,大村涼兼,,,,B,
8720260529010009,3,失,disqualified,横溝貫太,,,,,
8720260618020005,3,失,disqualified,大島将人,,,,,
8320230104010007,5,欠,absent,林明宏,,,,,当日欠場
8320230123020102,4,落,crash,長澤和光,,,,,
8320230123040006,1,落,crash,村上卓茂,,,,S,
8320230129020010,5,落,crash,高橋義秋,,,,,押上られ落
8320230129020010,7,落,crash,高橋紀史,,,,,落車に乗上
8320230129020010,4,失,disqualified,山崎泰己,,,,,押上げ失格
8320230218010003,3,欠,absent,小西晴己,,,,,当日欠場
8320230218020006,7,落,crash,山口貴弘,,,,,単騎好位も
8320230218020007,3,落,crash,和田誠寿,,,,,捲り併され
8320230301030007,2,落,crash,池田浩士,,,,,
8320230311020002,5,失,disqualified,木幡幸仁,,,,,
8320230401030007,1,欠,absent,野口裕史,,,,,
8320230427010002,3,落,crash,嶋津拓弥,,,,,乗上げ落車
8320230427010002,4,落,crash,八日市屋浩之,,,,,接触し落車
8320230427010002,6,失,disqualified,阿部兼士,,,,,押上げ７失
8320230427010008,3,落,crash,桶谷明誉,,,,,乗上げ落車
8320230427010008,1,失,disqualified,南修二,,,,,押上げ落失
8320230427010011,2,落,crash,児玉慎一郎,,,,,内突接触落
8320230427040010,1,故,accident_finish,菅田壱道,,,,,
8320230526020002,2,落,crash,榊原洋,,,,S,終２角接触
8320230526020002,5,落,crash,佐々木英之,,,,,前落車一緒
8320230624010004,6,落,crash,廣川泰昭,,,,,切替外併走
8320230624020003,1,落,crash,磯島成介,,,,S,中団内併走
8320230624020003,7,落,crash,青森伸也,,,,,鐘４角乗上
8320230624020003,9,落,crash,丸山直樹,,,,,鐘４角乗上
8320230624030005,1,落,crash,佐伯翔,,,,,前に乗上げ
8320230624030005,9,落,crash,黒沢征治,,,,,捲り追突し
8320230624030010,3,落,crash,小倉竜二,,,,,切替絡んで
8320230624030010,4,落,crash,阿部拓真,,,,S,追走阻まれ
8320230624030010,8,落,crash,中西大,,,,,捲り併され
8320230624040003,3,欠,absent,宮越孝治,,,,,
8320230624040005,5,欠,absent,表原周,,,,,
8320230624040011,2,落,crash,岩本俊介,,,,,
8320230624040011,4,落,crash,田中誠,,,,,
8320230624040011,3,失,disqualified,隅田洋介,,,,,
8320230710010001,7,落,crash,大林亮介,,,,,前離れ切替
8320230710010011,4,欠,absent,小宮剛,,,,,当日欠場
8320230710020008,6,失,disqualified,眞砂英作,,,,,早期追抜き
8320230710030008,5,失,disqualified,齋藤和伸,,,,,
8320230710030010,7,失,disqualified,篠崎新純,,,,S,
8320230802020002,2,欠,absent,増田夕華,,,,,
8320230802030004,1,落,crash,栗田雄矢,,,,S,
8320230821030009,2,落,crash,福島武士,,,,,
8320230915020002,4,失,disqualified,沖健一,,,,,内圏線踏切
8320231006010005,6,落,crash,和田禎嗣,,,,,前落車乗上
8320231006010005,8,落,crash,梁島邦友,,,,,内を掬われ
8320231006010006,4,落,crash,室井竜二,,,,,最後方踏遅
8320231006010006,9,落,crash,阿部拓真,,,,,２角手前落
8320231006010012,3,落,crash,嘉永泰斗,,,,,鐘４角落車
8320231006010012,4,落,crash,山田英明,,,,,前落車乗上
8320231006010012,2,失,disqualified,守澤太志,,,,S,番手で斜行
8320231006010012,6,失,disqualified,和田圭,,,,,赤板過ぎ落
8320231006020008,4,落,crash,山口貴嗣,,,,,打鐘で落車
8320231023010006,4,落,crash,平坂典也,,,,,
8320231023010006,5,失,disqualified,柴田了,,,,,
8320231029020003,1,落,crash,近藤雄太,,,,,
8320231029020003,5,失,disqualified,竹元太志,,,,,
8320231029030005,3,落,crash,屋宜浩二,,,,,
8320231029030005,4,落,crash,丸林一孝,,,,,
8320231211010011,7,落,crash,今野有樹,,,,,叩れ第２先
8320231211030004,3,落,crash,江本博明,,,,,
8320231219010009,4,落,crash,櫻井宏智,,,,,接触し落車
8320231219010009,7,落,crash,土井勲,,,,,絡んで落車
8320231224010001,3,落,crash,藤岡徹也,,,,,中団捲不発
8320231224010001,4,落,crash,鳥越靖弘,,,,,目標捲れず
8320231224020008,3,落,crash,今井聡,,,,,絡まれ落車
8320231224020008,1,失,disqualified,山口敦也,,,,,押圧し２失
8320231224020009,6,落,crash,野本翔太,,,,,絡まれ落車
8320231224020009,4,失,disqualified,高橋昇平,,,,,押上げ１失
8320240110020002,7,失,disqualified,平川公一,,,,,
8320240110030001,3,失,disqualified,高尾剛文,,,,,
8320240126020004,2,落,crash,井手健,,,,,目標が落車
8320240126020004,7,落,crash,河崎正晴,,,,,叩かれ詰り
8320240126030005,2,故,accident_finish,大洞翔平,,,,,
8320240209010009,1,落,crash,原井博斗,,,,,
8320240209020009,1,落,crash,和田禎嗣,,,,,
8320240209020009,7,落,crash,天野純平,,,,B,
8320240209020009,5,失,disqualified,吉岡伸太郎,,,,,
8320240225010006,3,欠,absent,真鍋智寛,,,,,当日欠場
8320240225010008,3,落,crash,横関裕樹,,,,S,捲れず併走
8320240225010008,5,落,crash,白戸淳太郎,,,,,目標が後手
8320240225030006,1,落,crash,小西晴己,,,,,
8320240225030006,4,落,crash,宮越孝治,,,,S,
8320240413030001,1,欠,absent,橋本勝弘,,,,,
8320240413030009,2,失,disqualified,小原丈一郎,,,,,
8320240426020004,1,欠,absent,熊谷芽緯,,,,,当日欠場
8320240503010009,4,落,crash,梶山裕次郎,,,,,接触し落車
8320240503020008,3,落,crash,高橋清太郎,,,,,不利受落車
8320240503020008,5,失,disqualified,田村裕也,,,,SB,斜行し失格
8320240710030008,6,失,disqualified,高津晃治,,,,,
8320240801020008,1,落,crash,松尾勇吾,,,,S,番手押圧受
8320240801020008,3,失,disqualified,小笠原光,,,,,捲れず外粘
8320240801020008,6,失,disqualified,原大智,,,,,初周で接触
8320240912030005,5,落,crash,阪本正和,,,,,
8320240912030005,7,落,crash,峯口司,,,,,
8320240912030005,6,失,disqualified,中原航大,,,,B,
8320240929020005,5,落,crash,阿部俊,,,,,絶好も落車
8320241006030002,4,失,disqualified,兵動秀治,,,,,
8320241021020004,1,失,disqualified,黒瀬浩太郎,,,,,早々接触落
8320241027010001,3,失,disqualified,鳥丸晃順,,,,,
8320241027010004,7,落,crash,村上清隆,,,,,
8320241027020003,4,落,crash,山本淳,,,,,
8320241227020003,5,落,crash,藤田剣次,,,,,
8320250102030003,4,欠,absent,吉川誠,,,,,
8320250116010009,4,落,crash,谷口幸司,,,,,接触し落車
8320250116010009,7,失,disqualified,武田哲二,,,,,離れ押込む
8320250116020012,4,落,crash,伊藤温希,,,,,接触し落車
8320250116020012,5,失,disqualified,大西貴晃,,,,,押圧し失格
8320250116030012,3,落,crash,山口龍也,,,,S,
8320250128020009,3,故,accident_finish,原口昌平,,,,,車輪接触し
8320250128020009,7,故,accident_finish,西田優大,,,,,車輪接触し
8320250301010005,7,欠,absent,田口勇介,,,,,当日欠場
8320250301010006,4,欠,absent,伊藤優里,,,,,当日欠場
8320250301010009,5,欠,absent,濱田浩司,,,,,当日欠場
8320250301020008,2,失,disqualified,渡邉一成,,,,,被り内踏み
8320250301020010,4,欠,absent,新村穣,,,,,当日欠場
8320250301030003,4,落,crash,越智展孝,,,,,
8320250301030003,7,落,crash,井上将志,,,,,
8320250310030011,5,落,crash,竹元健竜,,,,,
8320250628010011,2,失,disqualified,竹村勇祐,,,,,照井捲れず
8320250628020010,3,落,crash,宿口陽一,,,,,絡んで落車
8320250628020010,7,落,crash,松岡貴久,,,,,絡んで落車
8320250628030001,3,落,crash,畝木聖,,,,,追突落車し
8320250628030001,4,落,crash,齋藤登志信,,,,,落車巻込れ
8320250628030001,6,失,disqualified,曽我圭佑,,,,,接触落車し
8320250628040012,7,落,crash,松本貴治,,,,,
8320250628040012,5,失,disqualified,和田真久留,,,,,
8320250715020010,1,落,crash,山崎泰己,,,,S,バック接触
8320250715020011,1,失,disqualified,櫻木雄太,,,,,捲るも斜行
8320250801010007,2,落,crash,坂本周作,,,,,接触し落車
8320250801010007,7,失,disqualified,連佛康浩,,,,,押圧し失格
8320250801020004,4,落,crash,根本雄紀,,,,,接触し落車
8320250801020004,5,失,disqualified,桶谷明誉,,,,,押圧し失格
8320250827020007,5,失,disqualified,上野恭哉,,,,,
8320250827020007,4,故,accident_finish,宇根秀俊,,,,,
8320250827020008,2,失,disqualified,今野大輔,,,,,
8320251001020002,5,欠,absent,三登誉哲,,,,,当日欠場
8320251001030004,1,失,disqualified,伊藤嘉浩,,,,,
8320251116010003,1,失,disqualified,藤田和彦,,,,S,懸命続くも
8320251116010005,1,落,crash,小野祐作,,,,,終審前落車
8320251116010005,7,落,crash,秋山太洋,,,,,終審前落車
8320251116010005,2,故,accident_finish,三浦綾,,,,,車体故障で
8320251125020002,2,落,crash,田村浩章,,,,S,３半で接触
8320251125020002,7,落,crash,秋葉大輔,,,,,煽りを受け
8320251130020001,3,欠,absent,尾崎勝弘,,,,,当日欠場
8320251224020002,4,欠,absent,瀬口匠,,,,,当日欠場
8320260106030011,1,落,crash,小川賢人,,,,S,
8320260106030011,3,落,crash,松坂英司,,,,,
8320260123020007,3,落,crash,小林卓人,,,,S,
8320260123020007,6,落,crash,高橋陽介,,,,,
8320260201010005,6,失,disqualified,赤星俊光,,,,,
8320260217020003,1,落,crash,吉川起也,,,,,前半端捲上
8320260217020003,5,失,disqualified,長野魅切,,,,,外入し１失
8320260301010002,7,落,crash,布居大地,,,,,牽制受落車
8320260307010001,2,落,crash,西川弘資,,,,,
8320260307010001,4,落,crash,倉岡慎太郎,,,,,
8320260307010007,3,落,crash,谷口幸司,,,,,
8320260327020011,1,落,crash,武藤龍生,,,,,
8320260327020011,7,落,crash,山岸佳太,,,,,
8320260410010009,6,落,crash,金子真也,,,,,
8320260422020003,7,落,crash,田村浩章,,,,,
8320260501020001,3,欠,absent,高森圭介,,,,,
8320260501030003,2,失,disqualified,前川裕希,,,,S,
8320260517010001,4,失,disqualified,赤星俊光,,,,,
8320260517020003,1,落,crash,塚本貴雄,,,,,
8320260517020003,7,落,crash,米村光星,,,,,
8320260517030010,3,落,crash,板根茜弥,,,,,
8320260517030010,7,落,crash,中村鈴花,,,,S,
8320260517030010,4,失,disqualified,寺崎舞織,,,,,
8320260604010004,3,失,disqualified,山本伸一,,,,,押上げ落車
8320260604010006,4,落,crash,保科千春,,,,,接触し落車
8320260604020007,6,落,crash,山口泰生,,,,,接触し落車
8320260604020007,8,失,disqualified,川口満宏,,,,,外浮降りる
8320260604040006,1,落,crash,松谷秀幸,,,,,
8320260604040006,9,落,crash,香川雄介,,,,,
8320260622020005,5,落,crash,徳永泰粋,,,,,
2220230114010002,4,失,disqualified,小田桐義継,,,,,
2220230114010002,5,失,disqualified,落合豊,,,,,
2220230128030007,5,失,disqualified,竹村勇祐,,,,,
2220230201010009,5,欠,absent,矢野昌彦,,,,,
2220230201020004,1,失,disqualified,佐野恭太,,,,,
2220230201020007,3,落,crash,野村純宏,,,,,
2220230201020007,6,落,crash,飯島淳,,,,,
2220230201020007,7,落,crash,太田貴之,,,,,
2220230201020007,1,失,disqualified,伊藤成紀,,,,,
2220230201030003,5,落,crash,田中智也,,,,,
2220230210010010,6,失,disqualified,巴直也,,,,,内抜き失格
2220230210020011,6,失,disqualified,石井洋輝,,,,,内抜き失格
2220230210030002,4,落,crash,土屋仁,,,,,
2220230210030002,3,失,disqualified,井田晶之,,,,,
2220230210030008,1,落,crash,山口富生,,,,,
2220230210030012,2,失,disqualified,菅田壱道,,,,,
2220230215010001,5,失,disqualified,海野晃,,,,,
2220230215010002,5,落,crash,町田勝志,,,,S,
2220230215010002,7,失,disqualified,木村元信,,,,,
2220230224020002,3,落,crash,岡嵜浩一,,,,,接触し落車
2220230224020002,5,落,crash,片岡昌彰,,,,,接触し落車
2220230224020003,6,落,crash,川藤幸大,,,,,鐘で接触落
2220230224020004,2,失,disqualified,吉田雄三,,,,,流れ込みで
2220230224020009,5,落,crash,松山正和,,,,,乗り上げて
2220230224020009,7,落,crash,戸伏康夫,,,,,絡まれ落車
2220230224020009,1,失,disqualified,齋藤輝彦,,,,S,捌き失格し
2220230224030005,5,落,crash,加藤大輔,,,,,
2220230224030005,6,失,disqualified,藤本龍也,,,,,
2220230302010003,7,失,disqualified,内海雅夫,,,,,
2220230302020007,1,落,crash,松永将,,,,S,
2220230302020007,4,落,crash,岩崎将士,,,,,
2220230319020004,1,落,crash,渡邉正人,,,,,押込れ落車
2220230319020004,7,失,disqualified,松田優一,,,,S,押込み１失
2220230319020005,5,欠,absent,志村達也,,,,,当日欠場し
2220230329010008,2,落,crash,阪本正和,,,,,接触し落車
2220230329020002,5,落,crash,金子周一郎,,,,,追突し落車
2220230329020002,6,落,crash,小野俊之,,,,,接触落車し
2220230404020005,3,落,crash,土屋仁,,,,S,
2220230404020005,4,落,crash,佐藤明,,,,,
2220230419020006,2,落,crash,小室貴広,,,,,
2220230419020006,3,失,disqualified,渡辺聖,,,,,
2220230419020008,3,落,crash,小笠原昭太,,,,,
2220230419030005,3,落,crash,山本恵介,,,,,
2220230419030005,1,失,disqualified,高塩讓次,,,,,
2220230504020002,7,失,disqualified,山本晋平,,,,,
2220230504030005,1,欠,absent,城幸弘,,,,,
2220230511010003,2,落,crash,河野淳吾,,,,,
2220230511010003,4,落,crash,出口眞浩,,,,,
2220230511010003,5,失,disqualified,高桑由昇,,,,,
2220230517020003,1,欠,absent,飯尾主税,,,,,
2220230613020001,2,落,crash,高橋朋恵,,,,,
2220230613020001,3,落,crash,河内桜雪,,,,,
2220230613020007,3,落,crash,小川圭二,,,,,
2220230629010004,2,落,crash,稲村好将,,,,,接触落車し
2220230629010004,4,落,crash,阪本正和,,,,,接触落車し
2220230629020003,9,失,disqualified,牧剛央,,,,,牽制落車し
2220230629020006,7,落,crash,佐藤壮,,,,,赤板前落車
2220230629020007,8,落,crash,照井拓成,,,,,後手４角落
2220230629020010,9,落,crash,坂口晃輔,,,,,押込れ落車
2220230629020010,5,失,disqualified,佐藤慎太郎,,,,,離れ押圧失
2220230629030007,2,落,crash,佐々木眞也,,,,,前輪払われ
2220230629030007,9,落,crash,萩原孝之,,,,,乗上げ落車
2220230629030007,6,失,disqualified,磯川勝裕,,,,B,斜行し２失
2220230629040003,1,失,disqualified,山田雅之,,,,,
2220230710010009,2,落,crash,真田晃,,,,,
2220230710030001,7,失,disqualified,福田礼佳,,,,,
2220230710030008,3,落,crash,田中まい,,,,S,
2220230710030008,4,落,crash,荒川ひかり,,,,,
2220230710030008,7,落,crash,菅原ななこ,,,,,
2220230710030008,1,失,disqualified,荒牧聖未,,,,,
2220230728010003,1,落,crash,村上卓茂,,,,,接触し落車
2220230728010003,7,落,crash,吉田健市,,,,,捌れ内突落
2220230728010008,5,失,disqualified,五十嵐力,,,,,外振り後退
2220230728010012,1,失,disqualified,和田圭,,,,S,番手外張り
2220230818010009,3,落,crash,加藤圭一,,,,,目標に離れ
2220230818020003,1,落,crash,宇佐見優介,,,,S,妨害受落車
2220230818020003,3,落,crash,松崎貴久,,,,,煽り受落車
2220230818020003,5,失,disqualified,中野彰人,,,,,押上げ失格
2220230818030007,7,失,disqualified,佐々木省司,,,,S,
2220230828010001,4,落,crash,高橋佑輔,,,,,Ｇ前落車し
2220230828010007,5,失,disqualified,伊藤信,,,,B,妨害し２失
2220230828020011,2,故,accident_finish,小林泰正,,,,,車体故障し
2220230828030008,4,落,crash,笠松信幸,,,,S,
2220230828030008,7,落,crash,神田紘輔,,,,,
2220230916010012,7,欠,absent,長田龍拳,,,,,当日欠場
2220230916020002,4,欠,absent,三木翔太,,,,,当日病気欠
2220230916030007,3,失,disqualified,井上将志,,,,,
2220231008010012,1,落,crash,渋谷海,,,,,逃げ争いで
2220231008010012,6,落,crash,山崎泰己,,,,,目標が不発
2220231008020002,3,失,disqualified,柴田了,,,,,離れ内掬い
2220231014010004,1,失,disqualified,荒川達郎,,,,SB,
2220231014010004,4,失,disqualified,真船拓磨,,,,,
2220231023010005,2,落,crash,高橋由記,,,,,
2220231101010007,7,欠,absent,大澤哉太,,,,,
2220231101020004,3,落,crash,黒田充,,,,,
2220231101020004,7,落,crash,滝川秀嗣,,,,,
2220231107010002,1,落,crash,中島将尊,,,,,不利受落車
2220231107010002,5,失,disqualified,吉永和生,,,,,斜行し失格
2220231107010005,1,落,crash,合志正臣,,,,,踏み上げ落
2220231107010005,4,落,crash,谷口幸司,,,,,乗り上げて
2220231107030002,1,失,disqualified,福田拓也,,,,,
2220231117010001,2,落,crash,北沢勝弘,,,,,接触し落車
2220231117020012,7,失,disqualified,山本修平,,,,B,巻き返すも
2220231117030005,2,失,disqualified,成田可菜絵,,,,,
2220231123010005,6,失,disqualified,福間力,,,,,
2220231123010006,2,,unknown_exception,松本大地,,,,,
2220231123010006,3,,unknown_exception,升澤祥晃,,,,,
2220231123010006,4,,unknown_exception,内田淳,,,,,
2220231123010006,5,,unknown_exception,山田慎一郎,,,,,
2220231123010006,6,,unknown_exception,宮下潤,,,,,
2220231123010006,7,,unknown_exception,長谷隆志,,,,,
2220231123010006,1,欠,absent,峯口司,,,,,
2220240119020008,5,欠,absent,中山拓人,,,,,
2220240131020003,7,落,crash,中川拓也,,,,,
2220240218010005,4,落,crash,城戸俊潔,,,,,赤板前落車
2220240218010011,4,落,crash,二藤元太,,,,,切替え落車
2220240218010011,6,落,crash,和田誠寿,,,,,乗り上げて
2220240218020003,1,欠,absent,三浦雄大,,,,,当日欠場し
2220240218030007,2,失,disqualified,近藤俊明,,,,,
2220240225010006,4,落,crash,長岡豪,,,,,
2220240225010006,6,落,crash,井上典善,,,,,
2220240225010006,7,落,crash,山口直樹,,,,,
2220240225010006,5,失,disqualified,時松正,,,,,
2220240315010005,7,失,disqualified,巴直也,,,,,内抜き失格
2220240315010007,4,欠,absent,吉田りんご,,,,,当日欠場
2220240315020006,2,欠,absent,藤巻絵里佳,,,,,当日欠場
2220240315030006,7,失,disqualified,泉慶輔,,,,,
2220240329010004,5,落,crash,富安保充,,,,,落車し棄権
2220240329010004,2,失,disqualified,黒滝大翔,,,,,妨害し失格
2220240329010004,7,失,disqualified,木村健司,,,,,内圏線踏切
2220240329010005,3,欠,absent,井上将志,,,,,当日欠場し
2220240329010012,4,落,crash,城幸弘,,,,,早くに落車
2220240329020004,4,失,disqualified,佐藤裕輝,,,,,内抜き失格
2220240404020002,3,失,disqualified,玉木英典,,,,,
2220240404020007,2,落,crash,野崎翼,,,,,
2220240404020007,1,失,disqualified,治田知也,,,,SB,
2220240404030001,3,失,disqualified,青木亮太,,,,,
2220240404030005,1,落,crash,加藤正法,,,,,
2220240404030005,3,落,crash,西島貢司,,,,,
2220240404030005,7,落,crash,亀井道佳,,,,,
2220240414010003,2,落,crash,高橋京治,,,,,落車し棄権
2220240414030001,4,欠,absent,町田勝志,,,,,
2220240414030005,4,落,crash,出口倫子,,,,,
2220240501010002,1,落,crash,水書義弘,,,,,
2220240501010002,3,落,crash,塚本和宏,,,,,
2220240523010003,2,故,accident_finish,本間慎吾,,,,,
2220240523010006,7,失,disqualified,舟元権造,,,,,
2220240523020002,7,失,disqualified,中山敬太郎,,,,,
2220240523030005,3,落,crash,佐野恭太,,,,S,
2220240523030005,4,落,crash,山城光央,,,,,
2220240601010011,5,失,disqualified,恩田淳平,,,,,好位も失格
2220240601020009,7,落,crash,簗田一輝,,,,,２周半前落
2220240816010003,4,落,crash,小坂敏之,,,,,内入り落車
2220240816010003,5,落,crash,水本博行,,,,,挟まれ落車
2220240816010010,3,落,crash,仁藤秀,,,,,打鐘で落車
2220240816010010,4,失,disqualified,佐藤一伸,,,,,追上げ押圧
2220240816020005,7,失,disqualified,松田優一,,,,,内突き失格
2220240816020006,1,失,disqualified,小笠原光,,,,SB,先頭員妨害
2220240901010012,5,欠,absent,小林泰正,,,,,当日欠場し
2220240901020008,5,落,crash,小島歩,,,,,競り負け落
2220240901020008,6,落,crash,吉田健市,,,,,追い上げ落
2220240901020010,6,失,disqualified,山本修平,,,,SB,叩き捲られ
2220240901030011,4,落,crash,鈴木謙二,,,,,
2220240901030012,4,落,crash,谷口遼平,,,,,
2220240901030012,5,失,disqualified,阿部拓真,,,,S,
2220240914010004,3,失,disqualified,林修平,,,,,外競り敗れ
2220240914010012,1,落,crash,加藤圭一,,,,,番手戦切替
2220240914010012,6,落,crash,櫻井丈,,,,,アンコ落車
2220240914020002,2,落,crash,清水吉康,,,,,打鐘で接触
2220240914020002,6,落,crash,片山大輔,,,,,打鐘で接触
2220241111010007,7,失,disqualified,岡村育子,,,,,後方のまま
2220241111030006,2,失,disqualified,藤井孝則,,,,,
2220241111030007,5,欠,absent,外崎一成,,,,,
2220241204020003,6,失,disqualified,峯口司,,,,,単騎で苦戦
2220241221010002,3,失,disqualified,等々力久就,,,,,
2220250101010001,2,落,crash,安藤宜明,,,,,乗り上げて
2220250101010001,3,落,crash,本田拓也,,,,S,併走落車し
2220250101010001,4,失,disqualified,夏目新吾,,,,,番手飛付き
2220250123020003,5,失,disqualified,真船拓磨,,,,,
2220250131010005,2,落,crash,三宅裕武,,,,,早々に落車
2220250205010005,4,失,disqualified,大高彰馬,,,,,
2220250205010008,3,落,crash,中曽直彦,,,,,
2220250205010008,5,落,crash,渡邉直弥,,,,,
2220250214010006,2,欠,absent,佐藤清之,,,,,
2220250222010008,4,落,crash,浦川尊明,,,,,落車し棄権
2220250222020004,3,落,crash,加藤大輔,,,,,落車し棄権
2220250222020004,4,落,crash,松本定,,,,,落車し棄権
2220250222020004,6,落,crash,升澤祥晃,,,,,落車し棄権
2220250222030005,1,欠,absent,泉慶輔,,,,,
2220250304030002,1,失,disqualified,泉文人,,,,SB,
2220250304030002,2,失,disqualified,野木義規,,,,,
2220250321010003,1,落,crash,伊狩知人,,,,,接触し落車
2220250321020001,2,落,crash,富澤洋祐,,,,,押し込まれ
2220250321020001,3,失,disqualified,廣川貞治,,,,,押圧し失格
2220250321030010,5,失,disqualified,中村龍吉,,,,S,
2220250327020008,7,落,crash,小林潤二,,,,,絡みＨ落車
2220250327020008,2,故,accident_finish,蕗澤鴻太郎,,,,,カマシ不発
2220250327020012,1,失,disqualified,岡田征陽,,,,S,斜行し落車
2220250327030005,4,落,crash,丸山貴秀,,,,,妨害受落車
2220250327030005,5,失,disqualified,渡邉豪大,,,,,斜行し落車
2220250327030008,2,落,crash,岡田泰地,,,,,接触し落車
2220250327030008,9,落,crash,神田紘輔,,,,,接触し落車
2220250327030008,5,失,disqualified,新山将史,,,,,押上げ失格
2220250327030012,9,落,crash,岡村潤,,,,,外振掬われ
2220250410010011,1,落,crash,渡邉雄太,,,,S,内併走落車
2220250410010011,5,失,disqualified,滝本幸正,,,,,追上げ失格
2220250410020005,5,失,disqualified,石川雅望,,,,,過失走行で
2220250604020005,2,落,crash,大谷靖茂,,,,,
2220250604020005,4,落,crash,宮内善光,,,,S,
2220250604020005,6,落,crash,伊藤温希,,,,,
2220250604020005,7,落,crash,八嶋稔真,,,,B,
2220250626010003,1,落,crash,倉野隆太郎,,,,,落車し棄権
2220250626010003,4,落,crash,田村真広,,,,,落車し棄権
2220250626010003,5,落,crash,鮒田博文,,,,,落車し棄権
2220250702010006,6,欠,absent,成田可菜絵,,,,,当日欠場し
2220250702020003,3,落,crash,相川巧,,,,,１半落車し
2220250702020003,5,落,crash,重一徳,,,,,１半落車し
2220250702020010,3,欠,absent,北野良栄,,,,,当日欠場し
2220250803010002,6,落,crash,櫻川雅彦,,,,,
2220250803010002,3,失,disqualified,山田雅之,,,,,
2220250803020002,6,落,crash,若林耕司,,,,,
2220250803020002,7,落,crash,樫村伸平,,,,,
2220250803020006,2,落,crash,鹿内翔,,,,,
2220250812030006,3,落,crash,出澤拓也,,,,,
2220250818010008,5,落,crash,佐野恭太,,,,,
2220250818010008,6,落,crash,大西健士,,,,,
2220250818020005,2,落,crash,谷口幸司,,,,,
2220250818020005,3,失,disqualified,田原宥明,,,,,
2220250818020006,1,落,crash,志佐明,,,,,
2220250818020006,3,失,disqualified,宇根秀俊,,,,,
2220250818030004,1,欠,absent,谷口幸司,,,,,
2220250824010005,3,欠,absent,飯塚直人,,,,,
2220250824010005,5,落,crash,取鳥敬一,,,,,
2220250824010005,7,落,crash,森下忠夫,,,,,
2220250824010007,2,落,crash,吉松賢二,,,,,
2220250824010007,5,落,crash,吉川誠,,,,,
2220250824030003,4,欠,absent,白木正彦,,,,,
2220250901010005,2,落,crash,平子結菜,,,,,絡んで落車
2220250901010005,7,落,crash,川原未紀,,,,,絡んで落車
2220250930020002,1,故,accident_finish,齋藤友幸,,,,,
2220250930030001,2,落,crash,山中崇弘,,,,S,
2220250930030001,4,落,crash,穴井利久,,,,,
2220250930030001,5,落,crash,宗景祐樹,,,,,
