race_id,combination,race_date,odds,estimated_payout,is_hit,hit_payout,hit_popularity,return_yen,direct_ticket_score,direct_expected_return,direct_ticket_rank,direct_expected_rank,month
3820260524030004,4-6-3,2026-05-26,30.3,3030,0,1310.0,4.0,0.0,0.902353135507958,2734.130000589113,11,153,2026-05
4220260210020001,4-5-2,2026-02-11,30.5,3050,0,670.0,3.0,0.0,0.9002109326778894,2745.643344667563,4,111,2026-02
4220260210030006,6-2-4,2026-02-12,30.2,3020,0,1480.0,4.0,0.0,0.9138635463332396,2759.867909926384,7,92,2026-02
4220260210030009,5-6-1,2026-02-12,30.5,3050,1,3050.0,9.0,3050.0,0.9103783968255752,2776.6541103180048,8,128,2026-02
4220260214020005,7-3-4,2026-02-15,30.2,3020,0,4980.0,15.0,0.0,0.9074155108152352,2740.3948426620104,9,200,2026-02
4220260214030005,3-2-4,2026-02-16,30.2,3020,1,3020.0,7.0,3020.0,0.9014023781459584,2722.2351820007943,7,201,2026-02
4220260317010006,4-2-3,2026-03-17,30.6,3060,0,24050.0,80.0,0.0,0.91260055909501,2792.5577108307307,2,150,2026-03
4220260317030012,5-4-2,2026-03-19,30.6,3060,0,12820.0,46.0,0.0,0.9107274855776892,2786.826105867729,6,200,2026-03
4220260401010005,1-3-7,2026-04-01,30.7,3070,0,46180.0,93.0,0.0,0.913419044294562,2804.196465984305,7,201,2026-04
4220260406030008,1-2-4,2026-04-08,30.0,3000,0,1050.0,1.0,0.0,0.906615712711894,2719.8471381356817,6,202,2026-04
4220260411020006,5-1-7,2026-04-12,30.6,3060,0,4920.0,21.0,0.0,0.9189958068109456,2812.127168841494,10,149,2026-04
4220260423020008,9-5-1,2026-04-24,30.2,3020,0,3980.0,8.0,0.0,0.912502584700664,2755.757805796006,5,484,2026-04
4220260423040002,2-5-3,2026-04-26,30.6,3060,0,1210.0,6.0,0.0,0.9087016968405722,2780.627192332151,10,35,2026-04
4220260601020004,2-7-3,2026-06-02,30.4,3040,0,98470.0,115.0,0.0,0.9013949589978756,2740.240675353542,6,195,2026-06
4220260601020007,5-2-7,2026-06-02,30.6,3060,0,9000.0,39.0,0.0,0.9193169726427992,2813.109936286966,7,198,2026-06
4220260601020008,7-4-3,2026-06-02,30.6,3060,0,37380.0,109.0,0.0,0.905989339589354,2772.3273791434235,4,201,2026-06
4220260601030002,1-7-3,2026-06-03,30.0,3000,0,4410.0,15.0,0.0,0.91239120112127,2737.1736033638103,7,199,2026-06
4320260102010003,2-1-7,2026-01-02,30.2,3020,0,12520.0,42.0,0.0,0.918465897918126,2773.767011712741,6,200,2026-01
4320260107010003,1-4-3,2026-01-07,30.5,3050,1,3050.0,11.0,3050.0,0.9023291738915136,2752.1039803691165,10,170,2026-01
4320260107010004,2-5-3,2026-01-07,30.7,3070,0,23490.0,35.0,0.0,0.9020167967652116,2769.1915660692,7,177,2026-01
4320260107010008,5-1-3,2026-01-07,30.3,3030,0,59950.0,136.0,0.0,0.9095044279076469,2755.7984165601697,6,204,2026-01
4320260107020002,2-7-5,2026-01-08,30.5,3050,0,3530.0,6.0,0.0,0.90798743544474,2769.361678106457,3,159,2026-01
4320260112010009,2-4-7,2026-01-12,30.4,3040,0,2010.0,5.0,0.0,0.9108309863308786,2768.926198445871,8,192,2026-01
4320260112010009,3-2-4,2026-01-12,30.1,3010,0,2010.0,5.0,0.0,0.9025141389497692,2716.5675582388053,11,193,2026-01
4320260112030001,5-3-7,2026-01-14,30.3,3030,0,5310.0,16.0,0.0,0.902413244374149,2734.312130453672,6,202,2026-01
4320260112030010,3-7-5,2026-01-14,30.4,3040,0,5190.0,13.0,0.0,0.9046872222954604,2750.2491557782,6,202,2026-01
4320260112030010,7-3-1,2026-01-14,30.2,3020,0,5190.0,13.0,0.0,0.9044919862365878,2731.5657984344957,7,203,2026-01
4320260119010009,5-4-2,2026-01-19,30.1,3010,0,770.0,3.0,0.0,0.9021205473024304,2715.382847380316,7,171,2026-01
4320260119020003,4-2-7,2026-01-20,30.7,3070,0,2870.0,10.0,0.0,0.9013107452271026,2767.0239878472053,9,165,2026-01
4320260119030007,5-3-2,2026-01-21,30.6,3060,0,1730.0,1.0,0.0,0.9036074179342432,2765.0386988787845,6,196,2026-01
4320260207010009,1-7-4,2026-02-07,30.7,3070,0,4820.0,20.0,0.0,0.910588861931682,2795.507806130264,5,199,2026-02
4320260207020008,7-1-4,2026-02-08,30.6,3060,0,12980.0,44.0,0.0,0.9128640192905,2793.36389902893,5,202,2026-02
4320260207020011,1-4-5,2026-02-08,30.1,3010,0,760.0,2.0,0.0,0.9055279326149088,2725.639077170876,9,202,2026-02
4320260207030009,2-7-5,2026-02-09,30.6,3060,0,21960.0,76.0,0.0,0.9075619317015664,2777.1395110067933,4,204,2026-02
4320260216010006,7-3-5,2026-02-16,30.0,3000,0,1280.0,2.0,0.0,0.9050586278572188,2715.175883571657,6,202,2026-02
4320260216020003,3-6-2,2026-02-17,30.2,3020,0,248470.0,187.0,0.0,0.9157658520731552,2765.612873260929,5,178,2026-02
4320260216030002,7-3-4,2026-02-18,30.7,3070,0,6120.0,19.0,0.0,0.9205341680759804,2826.03989599326,7,178,2026-02
4320260307030004,4-3-6,2026-03-09,30.7,3070,0,1950.0,4.0,0.0,0.9202510210487808,2825.170634619757,5,202,2026-03
4320260314010001,7-4-3,2026-03-14,30.4,3040,0,3580.0,12.0,0.0,0.9037445372430222,2747.383393218787,8,191,2026-03
4320260314010002,5-2-3,2026-03-14,30.2,3020,0,2040.0,4.0,0.0,0.9055610288320052,2734.794307072656,7,198,2026-03
4320260314010007,5-1-2,2026-03-14,30.3,3030,0,5940.0,19.0,0.0,0.9196592152212852,2786.5674221204945,6,192,2026-03
4320260314020004,7-1-4,2026-03-15,30.1,3010,0,9460.0,31.0,0.0,0.9031473574984076,2718.473546070207,7,203,2026-03
4320260314030001,1-7-5,2026-03-16,30.4,3040,0,9740.0,39.0,0.0,0.9003367297894198,2737.0236585598363,6,204,2026-03
4320260427010003,2-7-4,2026-04-27,30.5,3050,0,4170.0,10.0,0.0,0.9061779350946124,2763.8427020385675,8,199,2026-04
4320260427010005,6-1-4,2026-04-27,30.3,3030,0,8010.0,26.0,0.0,0.9125908271993108,2765.1502064139117,1,208,2026-04
4320260427010007,7-1-4,2026-04-27,30.5,3050,0,8540.0,32.0,0.0,0.9021365903110584,2751.5166004487287,6,202,2026-04
4320260427010011,1-7-6,2026-04-27,30.1,3010,0,1160.0,5.0,0.0,0.9031879520265726,2718.5957355999835,7,194,2026-04
4320260505020005,4-2-3,2026-05-06,30.7,3070,0,9500.0,29.0,0.0,0.9129781974317582,2802.843066115497,7,109,2026-05
4320260516010001,1-4-3,2026-05-16,30.1,3010,0,500.0,2.0,0.0,0.9048707176971622,2723.6608602684582,9,124,2026-05
4320260516010002,1-4-5,2026-05-16,30.2,3020,0,1780.0,9.0,0.0,0.9034675782835287,2728.4720864162573,11,181,2026-05
4320260522020004,5-3-6,2026-05-23,30.0,3000,0,13550.0,44.0,0.0,0.9087008367338572,2726.1025102015715,6,203,2026-05
4320260522020009,1-6-4,2026-05-23,30.4,3040,0,4930.0,18.0,0.0,0.9039417392800092,2747.982887411228,10,172,2026-05
4320260528020001,5-3-6,2026-05-29,30.0,3000,0,7070.0,30.0,0.0,0.9119559674474538,2735.867902342361,7,110,2026-05
4320260622010001,2-7-4,2026-06-22,30.1,3010,0,1380.0,4.0,0.0,0.9090599175516828,2736.270351830565,9,176,2026-06
4320260622010002,4-3-5,2026-06-22,30.1,3010,0,5190.0,20.0,0.0,0.9021446649208862,2715.4554414118675,10,200,2026-06
4320260622020005,1-5-6,2026-06-23,30.2,3020,0,4070.0,15.0,0.0,0.9074498433930348,2740.4985270469656,6,195,2026-06
4420260105030004,2-1-7,2026-01-07,30.5,3050,0,410.0,1.0,0.0,0.907258971979267,2767.1398645367644,7,200,2026-01
4420260115030005,3-5-1,2026-01-17,30.4,3040,0,640.0,1.0,0.0,0.9031211733877634,2745.4883670988006,8,108,2026-01
4420260202020003,5-1-6,2026-02-03,30.3,3030,0,33790.0,89.0,0.0,0.9273520157253532,2809.87660764782,6,186,2026-02
4420260202020004,7-3-5,2026-02-03,30.6,3060,1,3060.0,12.0,3060.0,0.9149658523607236,2799.7955082238145,11,194,2026-02
4420260220030005,1-5-2,2026-02-22,30.1,3010,0,1810.0,5.0,0.0,0.901023717332472,2712.081389170741,7,194,2026-02
4420260228010008,9-3-1,2026-02-28,30.4,3040,0,4060.0,11.0,0.0,0.9013295978962051,2740.041977604464,6,494,2026-02
4420260228010008,1-7-9,2026-02-28,30.7,3070,0,4060.0,11.0,0.0,0.9003209002306316,2763.985163708039,7,493,2026-02
4420260228020008,2-5-8,2026-03-01,30.2,3020,0,3320.0,11.0,0.0,0.9036132781233008,2728.912099932368,8,456,2026-03
4420260228030001,3-2-5,2026-03-02,30.4,3040,0,4210.0,13.0,0.0,0.9198153514798544,2796.238668498757,5,164,2026-03
4420260228030012,5-2-8,2026-03-02,30.0,3000,0,8750.0,28.0,0.0,0.9039310269811168,2711.793080943351,7,473,2026-03
4420260313010009,3-1-7,2026-03-13,30.2,3020,0,1910.0,3.0,0.0,0.9055549221252616,2734.7758648182903,6,202,2026-03
4420260313020005,2-7-4,2026-03-14,30.0,3000,0,21050.0,99.0,0.0,0.905692870374539,2717.078611123617,1,209,2026-03
4420260313030002,4-1-3,2026-03-15,30.0,3000,0,1450.0,3.0,0.0,0.9033961137309008,2710.188341192703,6,92,2026-03
4420260325010005,5-2-7,2026-03-25,30.3,3030,0,5300.0,14.0,0.0,0.9105054827357948,2758.831612689458,3,206,2026-03
4420260325020004,1-3-5,2026-03-26,30.5,3050,0,5180.0,15.0,0.0,0.9041183485763428,2757.560963157846,5,201,2026-03
4420260408020001,4-1-6,2026-04-09,30.3,3030,0,5650.0,15.0,0.0,0.903382180170324,2737.2480059160816,6,204,2026-04
4420260408020012,1-7-4,2026-04-09,30.1,3010,0,14580.0,44.0,0.0,0.9088703628942196,2735.6997923116014,7,201,2026-04
4420260413020001,3-1-5,2026-04-14,30.6,3060,0,2190.0,9.0,0.0,0.9144563777838464,2798.236516018569,9,26,2026-04
4420260419020004,1-2-7,2026-04-20,30.5,3050,0,1340.0,3.0,0.0,0.9025543022817918,2752.790621959465,8,191,2026-04
4420260513010001,3-2-1,2026-05-13,30.1,3010,0,2500.0,8.0,0.0,0.9072562653153904,2730.841358599325,9,164,2026-05
4420260608030003,3-6-1,2026-06-10,30.5,3050,0,1040.0,4.0,0.0,0.9089115707785332,2772.1802908745262,14,97,2026-06
4420260608030005,1-3-5,2026-06-10,30.3,3030,0,440.0,1.0,0.0,0.9037117245595266,2738.246525415366,7,197,2026-06
4420260625010007,1-2-5,2026-06-25,30.3,3030,0,580.0,2.0,0.0,0.9033784268319498,2737.236633300808,8,151,2026-06
4520260102010002,2-4-7,2026-01-02,30.0,3000,0,12810.0,46.0,0.0,0.9151698436317298,2745.509530895189,9,178,2026-01
4520260102020007,5-1-2,2026-01-03,30.4,3040,0,1490.0,3.0,0.0,0.9009978984189044,2739.03361119347,13,174,2026-01
4520260102030004,7-2-3,2026-01-04,30.3,3030,0,3610.0,12.0,0.0,0.923702666696822,2798.819080091371,6,196,2026-01
4520260102030008,7-5-4,2026-01-04,30.0,3000,1,3000.0,4.0,3000.0,0.9149353635439932,2744.80609063198,4,189,2026-01
4520260102030011,2-3-4,2026-01-04,30.4,3040,0,6130.0,22.0,0.0,0.9029409966475684,2744.940629808608,10,195,2026-01
4520260102030012,2-7-5,2026-01-04,30.5,3050,0,7820.0,28.0,0.0,0.9084521044950354,2770.7789187098583,7,200,2026-01
4520260117030004,3-6-1,2026-01-19,30.2,3020,0,9310.0,22.0,0.0,0.9050021867642424,2733.106604028012,6,196,2026-01
4520260117030004,1-6-2,2026-01-19,30.0,3000,0,9310.0,22.0,0.0,0.9005402306946684,2701.620692084005,7,198,2026-01
4520260223010005,2-5-7,2026-02-23,30.1,3010,0,1030.0,1.0,0.0,0.9070216833806884,2730.135266975872,6,199,2026-02
4520260223020006,1-3-7,2026-02-24,30.3,3030,0,21380.0,86.0,0.0,0.9003376060652535,2728.022946377718,3,204,2026-02
4520260223030001,7-1-2,2026-02-25,30.6,3060,0,7400.0,15.0,0.0,0.924978379462105,2830.4338411540416,6,153,2026-02
4520260223030004,2-7-3,2026-02-25,30.0,3000,0,8680.0,26.0,0.0,0.9055248951360024,2716.574685408007,8,199,2026-02
4520260304010006,1-5-7,2026-03-04,30.2,3020,0,370.0,1.0,0.0,0.9063729035509408,2737.246168723841,7,191,2026-03
4520260304020004,3-5-2,2026-03-05,30.2,3020,0,4010.0,10.0,0.0,0.9143853955814594,2761.443894656007,7,203,2026-03
4520260304020006,1-7-4,2026-03-05,30.0,3000,0,1860.0,7.0,0.0,0.9087131227342142,2726.139368202643,8,201,2026-03
4520260328010012,3-4-9,2026-03-28,30.2,3020,0,10000.0,34.0,0.0,0.9027962113285594,2726.4445582122494,3,489,2026-03
4520260328020002,2-7-6,2026-03-29,30.1,3010,0,5940.0,14.0,0.0,0.9041967157275732,2721.6321143399955,3,334,2026-03
4520260328030007,2-9-3,2026-03-30,30.7,3070,0,10740.0,27.0,0.0,0.9011427247608588,2766.5081650158363,3,492,2026-03
4520260328040001,5-1-3,2026-03-31,30.0,3000,0,7170.0,24.0,0.0,0.9038040366828018,2711.4121100484053,8,107,2026-03
4520260328040004,7-2-4,2026-03-31,30.5,3050,0,57230.0,157.0,0.0,0.9071602787222196,2766.83885010277,6,473,2026-03
4520260404020006,7-3-6,2026-04-05,30.0,3000,0,3960.0,11.0,0.0,0.9095898674042192,2728.769602212658,9,121,2026-04
4520260404030008,1-4-7,2026-04-06,30.4,3040,0,13070.0,44.0,0.0,0.9158915149684832,2784.3102055041886,7,202,2026-04
4520260415010002,1-4-3,2026-04-15,30.4,3040,0,2070.0,6.0,0.0,0.9124960845244864,2773.988096954439,9,187,2026-04
4520260415020007,2-3-7,2026-04-16,30.1,3010,1,3010.0,7.0,3010.0,0.9199775172175484,2769.1323268248207,6,177,2026-04
4520260415020012,7-5-1,2026-04-16,30.5,3050,0,98680.0,76.0,0.0,0.9036955072206464,2756.271297022972,11,192,2026-04
4520260415030005,2-4-5,2026-04-17,30.1,3010,0,3810.0,16.0,0.0,0.9161921510489824,2757.7383746574374,8,94,2026-04
4520260415030005,4-2-6,2026-04-17,30.1,3010,0,3810.0,16.0,0.0,0.9011353683161032,2712.4174586314703,9,96,2026-04
4520260427010004,3-5-2,2026-04-27,30.1,3010,0,3530.0,11.0,0.0,0.9195389000441296,2767.8120891328304,7,181,2026-04
4520260427010007,7-3-2,2026-04-27,30.3,3030,0,530.0,2.0,0.0,0.912805938234682,2765.801992851087,9,110,2026-04
4520260427030002,3-1-2,2026-04-29,30.5,3050,0,5840.0,21.0,0.0,0.9035590644541386,2755.855146585123,8,197,2026-04
4520260427030004,4-5-3,2026-04-29,30.0,3000,0,61310.0,104.0,0.0,0.9067752049728708,2720.325614918612,6,205,2026-04
4520260427030006,2-7-5,2026-04-29,30.4,3040,0,8680.0,28.0,0.0,0.904920429089318,2750.9581044315264,8,199,2026-04
4620260412010002,7-3-5,2026-04-12,30.2,3020,0,3180.0,14.0,0.0,0.916324061453958,2767.298665590953,10,195,2026-04
4620260430010003,1-7-4,2026-04-30,30.3,3030,0,140.0,1.0,0.0,0.903340117705305,2737.120556647074,7,198,2026-04
4620260430010008,4-1-2,2026-04-30,30.1,3010,0,1140.0,3.0,0.0,0.9099912173802376,2739.073564314515,9,200,2026-04
4620260616020011,4-6-3,2026-06-17,30.6,3060,0,1410.0,4.0,0.0,0.914119890996814,2797.2068664502517,7,168,2026-06
4620260616030003,4-6-1,2026-06-18,30.3,3030,0,1520.0,4.0,0.0,0.9246980960685974,2801.8352310878504,5,188,2026-06
4620260625020007,3-5-4,2026-06-26,30.2,3020,0,3160.0,9.0,0.0,0.908525909700502,2743.748247295516,6,201,2026-06
4720251231030003,1-5-4,2026-01-02,30.1,3010,0,2660.0,7.0,0.0,0.9070557244083356,2730.2377304690904,8,141,2026-01
4720251231030008,4-5-3,2026-01-02,30.2,3020,0,21130.0,87.0,0.0,0.9008988550954964,2720.714542388399,2,207,2026-01
4720260105010002,2-1-7,2026-01-05,30.0,3000,0,4990.0,14.0,0.0,0.913373859579612,2740.121578738836,7,197,2026-01
4720260105010004,3-5-2,2026-01-05,30.3,3030,0,350.0,1.0,0.0,0.905771750915816,2744.488405274922,7,195,2026-01
4720260201020003,7-2-5,2026-02-02,30.2,3020,0,1520.0,3.0,0.0,0.9056268356735468,2734.993043734112,8,176,2026-02
4720260201020005,5-7-2,2026-02-02,30.0,3000,0,4540.0,13.0,0.0,0.9118510712404893,2735.5532137214677,8,171,2026-02
4720260201030007,1-7-4,2026-02-03,30.6,3060,0,78000.0,133.0,0.0,0.9033660529669374,2764.3001220788283,5,203,2026-02
4720260201030008,4-7-2,2026-02-03,30.5,3050,0,12860.0,53.0,0.0,0.9041909823189508,2757.7824960727994,4,206,2026-02
4720260216010001,7-2-3,2026-02-16,30.5,3050,0,63700.0,143.0,0.0,0.9024003805569778,2752.3211606987825,7,194,2026-02
4720260216030004,6-3-7,2026-02-18,30.5,3050,0,3030.0,9.0,0.0,0.9062216709078512,2763.9760962689465,8,200,2026-02
4720260226020001,1-4-2,2026-02-27,30.5,3050,0,30340.0,66.0,0.0,0.9127158965166482,2783.783484375777,6,205,2026-02
4720260226030005,1-2-4,2026-02-28,30.3,3030,0,11640.0,43.0,0.0,0.907302889091645,2749.1277539476846,7,189,2026-02
4720260322010002,4-1-7,2026-03-22,30.6,3060,0,1000.0,2.0,0.0,0.9019334615870732,2759.916392456444,10,172,2026-03
4720260322010002,1-4-6,2026-03-22,30.1,3010,0,1000.0,2.0,0.0,0.901780928040576,2714.360593402134,11,173,2026-03
4720260404030005,4-1-2,2026-04-06,30.6,3060,0,1970.0,6.0,0.0,0.9095077657343948,2783.093763147248,7,202,2026-04
4720260404030005,2-3-1,2026-04-06,30.4,3040,0,1970.0,6.0,0.0,0.9040848428497132,2748.417922263128,8,203,2026-04
4720260504010003,1-5-4,2026-05-04,30.0,3000,0,250.0,1.0,0.0,0.908085693845008,2724.257081535024,6,162,2026-05
4720260504010011,7-2-5,2026-05-04,30.0,3000,0,2550.0,7.0,0.0,0.9133113017064652,2739.933905119396,8,194,2026-05
4720260504020003,3-5-2,2026-05-05,30.6,3060,0,10450.0,35.0,0.0,0.9033606548264403,2764.283603768908,8,194,2026-05
4720260504030003,1-5-7,2026-05-06,30.5,3050,0,53150.0,103.0,0.0,0.9053851764484532,2761.424788167782,7,194,2026-05
4720260504030008,6-1-5,2026-05-06,30.5,3050,0,17600.0,58.0,0.0,0.9107395441248812,2777.7556095808877,4,204,2026-05
4720260509010006,1-7-8,2026-05-09,30.7,3070,0,69810.0,191.0,0.0,0.906403836476958,2782.6597779842605,3,469,2026-05
4720260509010007,1-7-2,2026-05-09,30.2,3020,0,141700.0,208.0,0.0,0.9006828815495856,2720.062302279749,5,314,2026-05
4720260509030010,5-1-7,2026-05-11,30.5,3050,0,4530.0,9.0,0.0,0.9048042895335052,2759.653083077191,4,493,2026-05
4720260607010008,5-3-2,2026-06-07,30.7,3070,0,830.0,1.0,0.0,0.9060263953602004,2781.501033755815,11,108,2026-06
4720260607030002,1-3-7,2026-06-09,30.0,3000,0,1930.0,4.0,0.0,0.903629736900086,2710.889210700258,8,203,2026-06
4820260124010007,5-7-6,2026-01-24,30.5,3050,0,5400.0,20.0,0.0,0.9106560731709548,2777.501023171412,10,108,2026-01
4820260124020002,1-7-4,2026-01-25,30.1,3010,0,820.0,2.0,0.0,0.901974310762552,2714.942675395281,9,96,2026-01
4820260124020005,2-1-4,2026-01-25,30.0,3000,0,12920.0,45.0,0.0,0.9069737437867283,2720.921231360185,7,196,2026-01
4820260124020007,7-1-3,2026-01-25,30.6,3060,0,3900.0,14.0,0.0,0.9054290915477832,2770.6130201362166,7,199,2026-01
4820260124020008,4-7-5,2026-01-25,30.5,3050,0,450.0,1.0,0.0,0.9047678675198386,2759.541995935508,6,204,2026-01
5320260129020009,2-4-3,2026-01-30,30.7,3070,0,5520.0,19.0,0.0,0.901834237964388,2768.631110550671,8,186,2026-01
5320260205020009,2-1-5,2026-02-06,30.7,3070,0,2200.0,5.0,0.0,0.9252381986593964,2840.4812698843466,8,469,2026-02
5320260205020011,1-7-2,2026-02-06,30.2,3020,0,18260.0,56.0,0.0,0.9044818562309204,2731.5352058173794,7,469,2026-02
5320260214010002,5-2-1,2026-02-14,30.5,3050,0,580.0,1.0,0.0,0.9048271662297231,2759.7228570006555,8,202,2026-02
5320260214010009,3-1-4,2026-02-14,30.0,3000,0,2310.0,5.0,0.0,0.909335272954727,2728.005818864181,6,205,2026-02
5320260214020002,1-6-2,2026-02-15,30.6,3060,0,4480.0,12.0,0.0,0.9119392469362546,2790.5340956249397,7,188,2026-02
5320260214030007,1-3-2,2026-02-16,30.3,3030,1,3030.0,7.0,3030.0,0.9009155812532385,2729.7742111973125,6,203,2026-02
5320260227010001,1-3-7,2026-02-27,30.2,3020,0,25590.0,60.0,0.0,0.9057743694823952,2735.438595836833,8,200,2026-02
5320260227010004,4-3-1,2026-02-27,30.0,3000,0,320.0,2.0,0.0,0.9081562050466347,2724.468615139904,6,202,2026-02
5320260314010006,7-3-4,2026-03-14,30.5,3050,0,300.0,1.0,0.0,0.907427119068651,2767.6527131593857,8,182,2026-03
5320260314020002,5-3-4,2026-03-15,30.7,3070,0,58160.0,66.0,0.0,0.903450158811209,2773.591987550412,7,107,2026-03
5320260314030007,2-4-6,2026-03-16,30.0,3000,0,5320.0,17.0,0.0,0.9209175271161324,2762.7525813483967,5,203,2026-03
5320260314030007,1-4-7,2026-03-16,30.3,3030,0,5320.0,17.0,0.0,0.906284161740627,2746.0410100741,7,204,2026-03
5320260314030008,5-4-3,2026-03-16,30.6,3060,0,7100.0,22.0,0.0,0.9029639578504862,2763.069711022488,6,198,2026-03
5320260407020007,4-1-3,2026-04-08,30.1,3010,0,1480.0,5.0,0.0,0.9078372459804284,2732.590110401089,9,155,2026-04
5320260425010005,1-2-4,2026-04-25,30.6,3060,0,2110.0,5.0,0.0,0.9007298353057426,2756.2332960355725,9,198,2026-04
5320260425010008,1-2-7,2026-04-25,30.7,3070,0,54470.0,42.0,0.0,0.9117432202028832,2799.0516860228518,6,182,2026-04
5320260425030004,2-1-4,2026-04-27,30.4,3040,0,1640.0,4.0,0.0,0.9029964090269982,2745.1090834420743,10,199,2026-04
5320260425030005,5-6-3,2026-04-27,30.6,3060,0,6450.0,15.0,0.0,0.9213738471434664,2819.403972259007,6,198,2026-04
5320260501020004,4-3-7,2026-05-02,30.2,3020,0,4280.0,9.0,0.0,0.9017119009989129,2723.1699410167166,7,199,2026-05
5320260501020007,1-7-6,2026-05-02,30.6,3060,0,1640.0,4.0,0.0,0.9042980283230916,2767.15196666866,10,179,2026-05
5320260501020009,3-7-6,2026-05-02,30.1,3010,0,28830.0,93.0,0.0,0.9105466871200196,2740.745528231259,5,203,2026-05
5320260507010005,2-1-6,2026-05-07,30.3,3030,0,900.0,2.0,0.0,0.9086992062688656,2753.358594994663,9,195,2026-05
5320260507020004,1-3-5,2026-05-08,30.2,3020,0,1190.0,3.0,0.0,0.910875136645868,2750.8429126705214,9,152,2026-05
5320260507030001,5-2-1,2026-05-09,30.1,3010,0,3800.0,11.0,0.0,0.9106652711967896,2741.102466302337,8,192,2026-05
5320260520030007,1-5-7,2026-05-22,30.6,3060,0,220.0,1.0,0.0,0.9159155024399044,2802.701437466108,5,203,2026-05
5320260606010003,1-4-2,2026-06-06,30.0,3000,0,7220.0,26.0,0.0,0.9036414968954986,2710.924490686496,9,199,2026-06
5320260606020002,1-4-5,2026-06-07,30.6,3060,0,6470.0,20.0,0.0,0.90410692660305,2766.5671954053328,8,170,2026-06
5320260606020008,1-7-2,2026-06-07,30.2,3020,0,1200.0,3.0,0.0,0.9088292032063684,2744.664193683232,8,169,2026-06
5320260613020007,5-2-3,2026-06-14,30.0,3000,0,22420.0,76.0,0.0,0.9042671604636334,2712.8014813909003,6,200,2026-06
5320260613020009,1-7-5,2026-06-14,30.6,3060,0,2190.0,8.0,0.0,0.9147801201871846,2799.227167772785,11,200,2026-06
5320260613020011,4-7-3,2026-06-14,30.0,3000,0,1150.0,4.0,0.0,0.9104382887281836,2731.314866184551,8,184,2026-06
5520260109010001,5-1-9,2026-01-09,30.5,3050,0,8930.0,27.0,0.0,0.9036445548986546,2756.1158924408965,1,490,2026-01
5520260109010007,5-2-7,2026-01-09,30.7,3070,0,362450.0,315.0,0.0,0.9178224816048216,2817.715018526802,6,449,2026-01
5520260109010009,1-5-9,2026-01-09,30.4,3040,0,32670.0,58.0,0.0,0.917089317259327,2787.951524468354,6,485,2026-01
5520260109020007,9-3-5,2026-01-10,30.6,3060,0,1920.0,3.0,0.0,0.9014503372884812,2758.438032102753,5,462,2026-01
5520260109020008,7-3-8,2026-01-10,30.7,3070,0,2290.0,7.0,0.0,0.916818106108,2814.63158575156,8,447,2026-01
5520260109020008,7-3-4,2026-01-10,30.7,3070,0,2290.0,7.0,0.0,0.909358757589003,2791.731385798239,10,449,2026-01
5520260109030012,1-7-4,2026-01-11,30.3,3030,0,12680.0,30.0,0.0,0.907721361007162,2750.3957238517005,7,449,2026-01
5520260202010002,5-2-6,2026-02-02,30.7,3070,0,860.0,1.0,0.0,0.9059113152962116,2781.14773795937,12,199,2026-02
5520260202010003,2-4-7,2026-02-02,30.1,3010,0,3740.0,12.0,0.0,0.9164397172012037,2758.483548775623,8,201,2026-02
5520260202020008,4-6-5,2026-02-03,30.3,3030,0,114070.0,150.0,0.0,0.9180493744495476,2781.689604582129,8,202,2026-02
5520260218010002,3-4-7,2026-02-18,30.5,3050,0,5870.0,16.0,0.0,0.9074833360538638,2767.8241749642843,7,202,2026-02
5520260218020004,2-5-7,2026-02-19,30.6,3060,0,730.0,3.0,0.0,0.9111742779595192,2788.193290556129,8,200,2026-02
5520260218020008,7-4-3,2026-02-19,30.3,3030,0,12790.0,28.0,0.0,0.9008823033268604,2729.673379080387,7,204,2026-02
5520260218030008,4-1-2,2026-02-20,30.2,3020,0,6330.0,19.0,0.0,0.904026365987432,2730.1596252820445,9,93,2026-02
5520260228010001,7-4-5,2026-02-28,30.1,3010,0,1340.0,2.0,0.0,0.9088085445128676,2735.513718983732,5,193,2026-02
5520260228030001,3-4-6,2026-03-02,30.5,3050,0,3030.0,12.0,0.0,0.9126894685394068,2783.702879045191,9,107,2026-03
5520260228030001,3-6-2,2026-03-02,30.3,3030,1,3030.0,12.0,3030.0,0.9093901082252348,2755.4520279224616,10,108,2026-03
5520260312010001,4-1-2,2026-03-12,30.4,3040,0,2020.0,6.0,0.0,0.901507412165492,2740.582532983096,12,198,2026-03
5520260312020004,2-5-7,2026-03-13,30.1,3010,1,3390.0,10.0,3390.0,0.915275816723713,2754.980208338376,6,183,2026-03
5520260312030005,3-7-5,2026-03-14,30.7,3070,0,47910.0,120.0,0.0,0.906154825951196,2781.895315670172,7,199,2026-03
5520260317020005,7-1-4,2026-03-18,30.5,3050,0,1040.0,1.0,0.0,0.9144367016418972,2789.0319400077865,9,170,2026-03
5520260317020006,7-3-4,2026-03-18,30.2,3020,0,17240.0,53.0,0.0,0.9087906765336792,2744.547843131711,8,197,2026-03
5520260423020002,2-5-3,2026-04-24,30.5,3050,0,9510.0,28.0,0.0,0.9046436039489256,2759.1629920442238,8,198,2026-04
5520260423020005,2-5-7,2026-04-24,30.7,3070,0,13700.0,36.0,0.0,0.902040955874149,2769.265734533637,9,179,2026-04
